0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693916931138785,1.383721680388,2.06532643482666,2.73469197505937,3.38785161180599,4.02093469267474,4.63018953981639,5.21200568253033,5.76293525307076,6.27971341886084,6.7592777300324,7.19878626763695,7.59563448498086,7.94747064228227,8.25220974318322,8.50804589052867,8.71346298819156,8.86724372552429,8.96847679119457,9.01656227365593,9.01121521624964,8.95246730587028,8.84066668518775,8.67647588953875,8.46086792071358,8.19512048090518,7.88080840099049,7.51979430801418,7.11421758717986,6.66648170376041,6.17923996005829,5.6553797718208,5.0980055572889,4.51042034027979,3.89610617632425,3.2587035178542,2.60198964072342,1.92985625990671,1.24628646702777,0.555331126385181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120558390238803,0.240402346217929,0.35882166744617,0.475114595879764,0.588591974571056,0.698581331642519,0.804430865384326,0.905513306859605,1.00122963712742,1.09101263705505,1.17433024868321,1.25068872822464,1.31963557201127,1.38076219805057,1.43370636730026,1.47815433031256,1.51384268652708,1.54055994519397,1.55814777867732,1.5665019607116,1.56557298405101,1.55536635385162,1.53594255504753,1.50741669391458,1.46995781594548,1.42378790407893,1.36918056321907,1.30645939884091,1.23599609929023,1.15820823314231,1.07355677467238,0.982543372102045,0.885707374810111,0.783622637124747,0.676894117637788,0.566154294193829,0.452059415799033,0.335285613661007,0.216524894405873,0.0964810392169385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734134998251897,1.46391948060075,2.18502871248982,2.89318936927359,3.58420486012532,4.25398019721668,4.89854626279354,5.51408333034031,6.09694370044522,6.64367331722559,7.15103223721308,7.61601382939948,8.03586259266272,8.40809048498628,8.73049166770429,9.00115557739734,9.21847824797431,9.38117181584514,9.48827215185642,9.53914457476269,9.53348761237502,9.47133478809837,9.35305442227039,9.17934744947908,8.95124326479403,8.67009362352643,8.33756463066839,7.95562686748234,7.52654371375085,7.05285793488965,6.53737661340929,5.98315451402223,5.39347598097432,4.77183547487814,4.12191686438754,3.44757159543189,2.75279586738012,2.04170695138964,1.3185187912785,0.587517031511183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72882647964584,1.45333390190059,2.16922880429495,2.87226876252659,3.55828753125093,4.22321973343209,4.86312495194391,5.47421108065304,6.05285679660469,6.59563302013986,7.09932323577036,7.56094255338944,7.97775539686025,8.34729171515887,8.66736162000409,8.93606836323046,9.1518195770004,9.31333671024519,9.41966260541415,9.47016717063187,9.46455111365011,9.40284771546659,9.28542263310039,9.11297173269259,8.88651696577321,8.6074003131321,8.27727583218242,7.89809985494454,7.47211939473747,7.00185883028029,6.49010494611415,5.93989041799598,5.35447584113015,4.7373304077396,4.09211134848198,3.42264225954183,2.73289044383341,2.02694340059125,1.30898460267204,0.583268705112661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71983240052205,1.43539904295675,2.14245944828456,2.83682354581669,3.51437650373609,4.17110311376962,4.80311158548676,5.40665660921884,5.97816155092689,6.51423964749037,7.01171407681265,7.46763678380672,7.87930595069787,8.24428200811312,8.56040209207543,8.82579286122955,9.03888159834437,9.1984055303035,9.30341931135371,9.35330062526489,9.34775387320312,9.28681192546215,9.17083592667265,9.00051315564345,8.77685295251739,8.50118073737784,8.17513015575164,7.80063339755472,7.37990974685073,6.91545243027716,6.41001384207603,5.86658923328592,5.28839896175421,4.67886940815647,4.04161267111574,3.38040516174908,2.69916522449117,2.00192991681495,1.29283108545354,0.576070880896994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692817169418518,1.38152867418321,2.06205317998742,2.7303578690361,3.38248233869935,4.01456207103047,4.6228513340673,5.20374537920258,5.75380180308084,6.26976094743031,6.74856521593947,7.18737719370566,7.58359646187913,7.93487500785815,8.23913113971366,8.4945618223862,8.69965336254997,8.85319037882527,8.95426300418136,9.00227227784807,8.99693369478329,8.93827889166227,8.82665545939727,8.66272488329874,8.44745862308458,8.18213235596767,7.86831841693728,7.50787648103355,7.10294254283241,6.65591625844893,6.16944672507082,5.64641678229348,5.08992592828717,4.50327195203624,3.88993139049824,3.25353892649489,2.59786584942364,1.92679770643291,1.24431127650075,0.55445100386984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727592598324039,1.45087345129132,2.16555636513545,2.86740609785091,3.55226345742125,4.21606994937173,4.85489182758391,5.46494340584614,6.04260949199455,6.58446681169891,7.08730429493508,7.54814210492553,7.96424929678157,8.33316000120143,8.65268803731892,8.92093986810623,9.13632582155666,9.29756951115001,9.40371539977456,9.45413446228152,9.44852791311541,9.38692897693023,9.26970269169873,9.09754374548151,8.87147235967538,8.59282824313706,8.26326265301021,7.88472860930391,7.45946932121117,6.99000489375377,6.4791173935304,5.9298343620691,5.34541087448456,4.7293102497616,4.08518352697627,3.41684782907972,2.72826374246162,2.02351184634318,1.30676853108728,0.582281248727734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696160864307328,1.38819624907962,2.07200512255283,2.74353520362638,3.39880697585707,4.03393727024642,4.64516227706894,5.2288598503721,5.7815709729707,6.30002025473296,6.78113534268486,7.22206512790729,7.62019664133149,7.97317053830725,8.27889508018186,8.53555853003425,8.74163988910675,8.89591791030979,8.99747833538523,9.04571931284056,9.04035496454695,8.98141707986552,8.86925492726215,8.70453318452743,8.48822799986714,8.22162120720556,7.90629272998199,7.54411121845572,7.13722297600343,6.68803924003209,6.19922189288129,5.67366768739287,5.11449108062761,4.52500577745743,3.90870509340625,3.26924125311043,2.61040374707682,1.93609687499736,1.25031660869945,0.557126911843211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690466103293232,1.37684047445267,2.05505562912696,2.72109243483622,3.37100392852575,4.00093870644068,4.6071637477119,5.18608653640005,5.73427635090104,6.24848459455137,6.72566404695315,7.1629869219346,7.55786162513379,7.90794811189942,8.21117175449718,8.46573563644379,8.67013120111223,8.82314719150382,8.92387682820986,8.97172318302582,8.96640271637379,8.90794695757037,8.79670231798253,8.63332803817886,8.41879228124124,8.1543663953884,7.84161737991109,7.48239859906622,7.07883879895967,6.63332949250444,6.14851078721114,5.62725573979617,5.07265333032276,4.48799015677088,3.87673095851478,3.24249808412691,2.58905002518282,1.92025914327681,1.24008872223878,0.552569481542062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546594226819453,1.08994931249735,1.62684531118332,2.15410055385719,2.66859050303785,3.16726626892822,3.64717267726861,4.10546578182783,4.53942971775215,4.94649279589848,5.32424274277591,5.67044099578331,5.98303596902859,6.26017521111581,6.50021638285268,6.70173698982398,6.86354281215531,6.98467498151191,7.06441566339411,7.10229231105577,7.09808046583684,7.05180508731514,6.96374040539476,6.83440829520781,6.66457518445966,6.45524751154506,6.20766576135049,5.92329711408679,5.6038267507155,5.25114786649321,4.86735045181425,4.45470890683674,4.01566856328843,3.55283119332462,3.0689395913133,2.56686131991655,2.04957171678953,1.52013626260031,0.981692414858151,0.437431015204001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
